PlayerID,SessionDurationSeconds,AimAngularSpeedMean,AimAngularSpeedStdDev,AimAngularErrorMean,AimAngularErrorStdDev,AimErrorSampleCount,AimFlipRatio,MovementSpeedMean,MovementSpeedMax,DirectionChangesPerSecond,SpeedViolationRatio,MovementPathEntropy,ReactionTimeMean,ReactionTimeStdDev,ShotIntervalMean,ShotIntervalStdDev,ShotsPerSecond,HitRate,HeadshotRate,KillsPerMinute,KillDeathRatio,TotalShots,TotalHits,TotalKills,TotalDeaths,Label
skilled_1155,93.1508,118.3263,99.9923,12.4685,6.8504,11,0.0173,351.0407,513.1878,0.4800,0.0070,2.6048,0.4309,0.0684,0.2947,0.1942,1.8472,0.4066,0.0000,2.8622,0.9417,37,15,12,11,0
casual_1464,206.3618,53.7456,145.3798,21.4065,13.4348,18,0.0234,272.2162,595.5594,0.4238,0.0065,0.7241,0.4721,0.1691,0.7042,0.2932,0.3468,0.1322,0.0000,1.6951,0.6809,112,14,8,8,0
casual_0874,224.2144,75.5684,62.0508,26.0543,19.9571,17,0.0000,565.0583,603.6181,0.3647,0.0115,1.8551,0.5306,0.0400,0.3334,0.3043,0.4032,0.1660,0.0000,1.0721,0.6075,140,23,8,11,0
skilled_0339,150.2878,136.6568,153.8947,9.9546,9.3393,25,0.0193,434.1866,620.0000,0.5526,0.0117,2.6851,0.3735,0.0795,0.1000,0.0995,0.7584,0.3435,0.0000,2.5040,1.2378,82,28,6,3,0
esport_0090,130.6918,136.7264,38.7248,4.6295,2.5852,43,0.0716,449.2680,617.3962,0.7472,0.0148,2.9115,0.1119,0.0777,0.1000,0.0441,2.4449,0.5888,0.0000,3.6046,6.3402,152,89,14,6,0
casual_1251,58.9988,68.9870,110.2110,7.3486,11.9452,2,0.0131,278.7916,572.8548,0.3358,0.0150,1.7336,0.3513,0.1822,0.9744,0.2151,1.7269,0.1562,0.0000,1.1867,0.1891,11,1,7,1,0
casual_2348,54.0108,83.4005,89.2828,14.4815,15.9501,48,0.0037,355.6916,525.9938,0.3503,0.0066,2.4371,0.8424,0.1876,0.9205,0.1115,0.9877,0.1593,0.0000,0.3724,1.1498,165,26,4,5,0
casual_0840,33.3669,89.1131,86.7998,22.6915,20.8255,13,0.0059,413.7943,620.0000,0.4545,0.0001,1.7823,0.8491,0.1339,1.0148,0.1585,1.2330,0.2776,0.0000,1.1455,0.8972,68,18,0,16,0
esport_0318,67.5358,164.5759,77.2343,3.6314,3.8608,66,0.0692,450.6185,593.8350,0.7416,0.0195,3.1032,0.0911,0.0660,0.4756,0.0799,1.7995,0.4898,0.0000,3.8161,3.8975,166,81,28,4,0
casual_0581,173.4810,82.4865,20.0000,13.9003,10.7607,18,0.0000,206.2028,604.3488,0.4238,0.0058,2.5498,0.4969,0.1285,0.5125,0.0300,0.3537,0.3134,0.0000,1.0626,0.7612,153,47,6,12,0
casual_0204,33.7628,107.2990,20.0000,17.0697,15.5052,22,0.0131,352.7190,544.3458,0.3907,0.0140,2.8560,0.5090,0.0400,0.5920,0.2913,0.9261,0.2731,0.0000,0.8349,1.3191,119,32,11,1,0
casual_1641,56.4028,106.5572,99.2932,4.6666,9.1978,25,0.0262,347.3632,436.0931,0.4174,0.0035,2.5995,0.5766,0.1187,0.7167,0.3209,0.5625,0.2144,0.0000,1.2847,0.7899,100,21,8,12,0
casual_2014,141.8755,82.4068,102.1087,17.4468,3.3860,37,0.0204,403.6721,579.6296,0.3038,0.0202,2.8347,0.3695,0.0959,0.4943,0.1778,0.9517,0.3028,0.0000,0.0000,1.1985,145,43,3,1,0
casual_0905,206.1802,58.8464,169.1568,18.6644,8.5963,19,0.0211,331.2141,607.2474,0.3536,0.0109,2.0443,0.5556,0.2120,0.6850,0.2317,0.7236,0.2275,0.0000,1.0313,1.3122,157,35,11,2,0
casual_0631,252.0974,118.3448,163.0768,6.7073,4.8291,17,0.0000,283.6923,552.8884,0.3670,0.0179,2.1547,0.2770,0.2084,0.8982,0.2964,0.8374,0.1980,0.0000,1.7342,0.7004,96,19,4,4,0
skilled_0364,135.5769,89.7516,107.4499,7.8218,10.9847,15,0.0158,352.2375,616.8954,0.3596,0.0005,2.5529,0.2080,0.1397,0.5826,0.1357,1.2624,0.2786,0.0000,1.2589,1.3465,100,27,4,12,0
casual_1974,77.1980,36.3273,29.4695,18.6560,9.0115,12,0.0100,408.5142,497.7794,0.6321,0.0171,1.5330,0.5626,0.0900,0.7589,0.1476,1.1455,0.2391,0.0000,0.4793,0.6350,89,21,2,17,0
casual_0162,92.1578,30.3180,150.8511,5.6980,20.3433,16,0.0084,436.4002,595.7748,0.5208,0.0008,2.5345,0.7517,0.0400,0.1500,0.2328,1.1540,0.2745,0.0000,1.7158,0.1964,53,14,1,6,0
skilled_0172,89.6955,113.2231,81.7452,10.4365,10.6333,68,0.0195,541.0312,616.7258,0.5104,0.0043,3.0232,0.2493,0.0990,0.4401,0.2164,1.3553,0.4399,0.0000,2.2014,1.9068,166,73,9,4,0
skilled_0612,116.4272,106.6205,109.8271,5.9089,9.2534,8,0.0171,314.0729,605.8086,0.6108,0.0112,2.0009,0.2705,0.0300,0.3433,0.2581,1.4006,0.2777,0.0000,2.9462,1.5997,31,8,12,11,0
esport_0425,224.7754,187.1082,28.6004,2.2044,1.8171,58,0.0216,492.1084,596.1888,0.4627,0.0046,2.3459,0.1892,0.0655,0.4776,0.1235,1.6332,0.3354,0.0000,2.6930,1.6654,168,56,25,1,0
casual_0617,123.5531,44.0062,100.2770,23.3918,7.5779,12,0.0075,440.3799,538.5361,0.4414,0.0169,1.7809,0.6163,0.1381,0.8366,0.1188,1.3383,0.1286,0.0000,1.3856,1.1352,56,7,3,3,0
skilled_1068,246.3819,88.6063,40.8222,7.5130,4.7083,27,0.0081,442.3422,618.9019,0.4250,0.0036,2.8543,0.1930,0.1551,0.7564,0.1654,1.3581,0.5767,0.0000,1.2542,2.3537,96,55,6,10,0
casual_1431,195.2997,10.0000,97.9542,7.0220,5.8167,3,0.0426,360.7158,581.0621,0.2720,0.0125,2.0267,0.4378,0.2095,0.5553,0.0854,1.1091,0.2199,0.0000,0.0000,0.3663,17,3,6,3,0
casual_0547,51.6133,52.5372,89.2287,15.6174,14.6384,8,0.0168,152.1725,553.6939,0.4387,0.0080,1.7078,0.8244,0.1560,0.8872,0.1653,0.6717,0.0200,0.0000,2.0006,0.6414,78,1,1,9,0
skilled_0334,87.4593,128.6446,102.0252,12.4115,6.2687,28,0.0281,437.8533,603.6473,0.5168,0.0000,2.5365,0.2860,0.0930,0.3368,0.2295,1.1442,0.4289,0.0000,0.8632,2.8154,93,39,18,7,0
esport_0296,213.2198,172.6617,64.9358,10.8502,7.9205,60,0.0495,438.1157,596.1780,0.6806,0.0020,2.2129,0.1724,0.0934,0.5365,0.1042,3.1249,0.5592,0.0000,3.3629,4.8028,184,102,26,2,0
skilled_1223,169.2941,81.0232,121.5163,16.1522,3.3283,46,0.0314,483.3858,560.4747,0.3568,0.0045,2.2297,0.4116,0.0655,0.4708,0.2576,1.0230,0.3643,0.0000,3.6483,1.8034,153,55,4,6,0
casual_2387,42.1177,94.3141,134.8459,2.0000,9.7604,14,0.0132,471.7950,620.0000,0.2692,0.0078,2.0772,0.3737,0.2985,0.8993,0.1901,0.5141,0.3275,0.0000,0.1539,0.4599,62,20,10,8,0
skilled_1243,229.3226,118.0496,48.3800,14.4332,2.5562,11,0.0277,414.5755,620.0000,0.4238,0.0023,2.1136,0.3048,0.0897,0.5204,0.2513,1.8003,0.3648,0.0000,2.0059,1.2064,46,16,8,11,0
skilled_0995,274.5751,81.6475,128.7350,17.1617,7.1997,34,0.0178,440.6636,605.2936,0.3192,0.0084,2.9937,0.2527,0.1398,0.7276,0.1111,1.1647,0.4284,0.0000,1.4169,1.5600,147,62,15,12,0
skilled_1065,204.5125,66.7585,116.0436,14.1553,5.1475,39,0.0218,382.6379,582.8782,0.4273,0.0213,1.8822,0.2523,0.1415,0.5848,0.2218,1.9618,0.2917,0.0000,0.2000,1.8759,181,52,8,13,0
casual_1861,298.2511,109.9443,158.5762,34.7609,15.3070,45,0.0000,336.1138,607.2152,0.1452,0.0054,2.0825,0.4141,0.2135,0.6183,0.2133,1.1826,0.0676,0.0000,1.2322,0.1469,171,11,6,14,0
casual_0640,229.6465,67.4656,42.5933,13.7204,4.7908,24,0.0097,454.7758,620.0000,0.1784,0.0275,2.3797,0.7361,0.1200,0.5719,0.0730,0.8753,0.2380,0.0000,1.4977,0.8101,147,34,2,2,0
skilled_0902,87.8578,71.1645,100.9222,15.8227,1.0000,15,0.0317,440.5280,585.3567,0.6204,0.0038,2.1574,0.2848,0.0968,0.2819,0.1139,1.5951,0.4226,0.0000,3.4855,0.4213,53,22,19,9,0
casual_0637,222.5797,95.3998,64.7404,26.3026,13.4503,24,0.0223,416.0198,523.4313,0.4171,0.0139,2.1089,0.7079,0.1598,0.1500,0.1591,0.8568,0.1838,0.0000,1.7752,0.5591,122,22,10,14,0
esport_0012,262.4669,129.0492,49.7463,11.7183,3.9330,44,0.0000,422.2243,595.2631,0.6029,0.0023,2.4604,0.0832,0.0437,0.4792,0.1560,1.9503,0.6816,0.0000,2.7578,3.8737,188,128,19,6,0
skilled_0910,123.8225,35.3286,85.9838,14.7925,6.3782,14,0.0215,397.9309,609.6443,0.4211,0.0116,3.1964,0.4843,0.1040,0.6688,0.1441,0.5949,0.3434,0.0000,1.3323,1.1319,56,19,13,6,0
casual_2986,46.3909,59.7047,45.2647,18.0973,19.9667,3,0.0074,244.2321,531.3163,0.6105,0.0062,1.4868,0.4485,0.1161,0.5312,0.2138,0.5746,0.2746,0.0000,0.0000,0.9879,12,3,4,16,0
casual_2096,40.5244,10.0000,106.5979,31.3046,13.1114,5,0.0293,360.4444,557.8816,0.3163,0.0097,2.2829,0.5526,0.1985,0.3273,0.2728,0.3968,0.1632,0.0000,1.0252,1.5802,27,4,10,4,0
esport_0361,77.4797,97.5721,50.6726,9.2515,8.2752,48,0.0372,514.3210,565.5721,0.1634,0.0099,3.1485,0.1764,0.0453,0.1268,0.0333,1.5639,0.6330,0.0000,7.3182,3.1342,164,103,32,2,0
skilled_0075,162.3753,157.0626,77.6899,3.3688,2.8828,16,0.0224,414.9805,620.0000,0.0812,0.0048,3.0824,0.2992,0.1245,0.2619,0.3083,1.7420,0.3632,0.0000,1.9672,1.9753,63,22,16,10,0
skilled_0674,208.5689,106.5606,15.0000,9.8398,9.7296,28,0.0314,515.3699,620.0000,0.4836,0.0013,2.1652,0.2854,0.0498,0.5744,0.1695,1.7176,0.2233,0.0000,2.3667,1.0449,105,23,6,7,0
casual_2841,146.9095,158.8469,20.0000,10.3858,9.6255,15,0.0179,476.1689,584.2465,0.7819,0.0108,2.0843,0.5356,0.0400,0.6381,0.1305,0.7832,0.1757,0.0000,0.9873,0.2420,39,6,10,16,0
casual_0921,258.3652,73.2034,79.0208,22.4782,14.4218,18,0.0244,283.4912,601.3671,0.5147,0.0228,2.5790,0.7123,0.1451,0.4461,0.1470,0.4625,0.1686,0.0000,0.6924,0.2039,141,23,6,3,0
casual_0546,135.9946,70.6438,87.6193,25.0014,8.9512,6,0.0034,383.4334,620.0000,0.3142,0.0007,1.9337,0.8152,0.1368,0.4424,0.2435,0.7565,0.2285,0.0000,1.6084,0.4467,28,6,9,15,0
skilled_0666,224.3228,70.8660,61.8326,8.5339,7.4567,58,0.0107,387.4616,597.5086,0.3623,0.0016,2.7225,0.3553,0.0721,0.4574,0.2438,1.4112,0.4479,0.0000,1.9915,3.2274,192,86,13,5,0
casual_1900,187.0664,41.5940,127.6301,14.1591,11.3524,11,0.0222,356.9439,595.7171,0.2417,0.0005,1.7669,0.6266,0.1872,0.9709,0.2643,0.7259,0.0363,0.0000,1.2718,1.1104,114,4,8,11,0
casual_2028,173.2191,91.9302,22.9169,16.3304,15.0662,13,0.0223,576.6010,529.1754,0.4395,0.0100,2.4848,0.3361,0.0806,1.1572,0.3494,1.5238,0.2446,0.0000,1.3950,1.5839,167,40,10,3,0
casual_2301,234.2558,48.0872,91.8211,14.7225,7.0861,12,0.0311,268.1584,555.4269,0.5252,0.0025,2.4618,0.5779,0.1867,0.6351,0.4228,1.1463,0.2902,0.0000,0.9059,1.3565,54,15,5,6,0
casual_1885,119.2828,90.3218,123.3568,27.5135,14.4257,28,0.0143,553.7203,620.0000,0.6823,0.0061,2.6336,0.2000,0.2841,1.1211,0.2947,0.3198,0.2284,0.0000,0.5648,0.9735,115,26,10,9,0
casual_1642,156.4225,82.6908,90.3656,13.9041,11.3497,53,0.0238,322.4257,579.5244,0.3642,0.0093,2.6520,0.2049,0.1859,0.8394,0.1751,1.1028,0.2855,0.0000,1.3332,1.0250,154,43,8,1,0
skilled_0509,213.9485,112.4736,111.7566,6.8020,1.0000,54,0.0287,463.1964,590.4576,0.3216,0.0047,2.3875,0.4540,0.1208,0.3923,0.1566,0.6703,0.3644,0.0000,3.1984,2.3856,188,68,18,11,0
aimbot_0059,176.1119,129.9317,4.4245,4.7923,0.4852,73,0.0613,525.2442,611.7909,0.5828,0.0032,2.4078,0.1144,0.0144,0.4135,0.0511,1.8687,0.7467,0.0000,6.2501,8.4856,105,78,20,0,1
casual_2097,163.5421,110.6653,126.3433,9.7067,16.6361,12,0.0231,512.4651,620.0000,0.0200,0.0037,2.0039,0.7298,0.1098,0.4926,0.1218,0.1776,0.3600,0.0000,1.5849,0.6385,77,27,6,1,0
esport_0107,187.4931,148.1569,65.5546,3.8544,5.6188,40,0.0681,394.8380,596.9106,0.5699,0.0142,2.9621,0.2282,0.0460,0.5356,0.1453,2.5029,0.4478,0.0000,4.8406,4.3374,107,47,26,9,0
skilled_0788,217.6181,102.0217,78.0593,9.3541,6.3775,10,0.0169,366.7366,575.8790,0.4098,0.0033,3.1272,0.5522,0.0928,0.5284,0.2001,0.7346,0.3472,0.0000,0.9482,1.5703,36,12,3,8,0
esport_0244,190.0277,101.8428,81.6397,5.0654,5.4631,12,0.0394,461.0205,591.3456,0.6346,0.0090,2.7043,0.1229,0.1333,0.2156,0.1604,1.3297,0.3833,0.0000,4.1249,5.8509,42,16,25,7,0
trigger_0042,187.5435,157.1809,26.2754,7.1347,5.8791,88,0.0285,401.9343,620.9431,0.1881,0.0047,2.6425,0.1053,0.0023,0.4573,0.0010,2.3286,0.5932,0.0000,3.7070,3.1227,141,83,32,0,1
casual_0836,234.7740,96.2648,30.0804,2.0000,1.0000,26,0.0196,263.4187,508.5815,0.0299,0.0036,1.7837,0.3005,0.1064,0.5474,0.2883,1.2211,0.1881,0.0000,1.5205,0.1941,137,25,9,1,0
casual_0601,235.5868,86.4938,27.4910,16.4239,18.4646,37,0.0122,337.1251,620.0000,0.4150,0.0019,1.6587,0.7732,0.1485,0.5652,0.2968,1.0503,0.3787,0.0000,0.0000,1.3850,173,65,6,5,0
casual_2184,172.1442,63.0051,44.4242,5.2692,11.4268,36,0.0059,476.4957,589.5655,0.5040,0.0103,2.0291,0.4334,0.2634,0.2704,0.1408,0.8887,0.3227,0.0000,1.0212,0.0500,150,48,8,15,0
skilled_0865,146.8497,92.6705,58.2971,5.5631,5.8856,6,0.0182,418.5487,608.6102,0.3001,0.0002,2.6390,0.3071,0.1363,0.3965,0.0401,1.0424,0.3165,0.0000,3.1469,1.0585,43,13,9,1,0
casual_2481,93.4068,117.6316,132.7678,7.6961,5.9655,6,0.0176,315.7676,606.5974,0.6166,0.0126,1.9996,0.6591,0.1291,0.5272,0.1648,1.1175,0.3517,0.0000,0.5920,1.0316,29,10,9,10,0
esport_0057,196.2181,206.5210,83.6644,3.1549,6.1684,24,0.0581,424.1165,625.0000,0.3453,0.0302,3.1074,0.0942,0.0892,0.4481,0.1082,0.6094,0.4301,0.0000,4.3773,3.7579,90,38,12,7,0
casual_1582,138.4486,103.4120,93.3434,2.0000,1.0000,11,0.0011,442.0041,524.2460,0.6002,0.0227,3.0407,0.2643,0.1770,0.6273,0.2777,0.1000,0.0200,0.0000,1.2636,1.4435,105,2,6,1,0
esport_0016,279.9166,158.5300,86.3357,4.7645,1.3170,14,0.0411,500.1480,616.9996,0.5909,0.0022,2.6930,0.1626,0.0266,0.2429,0.1917,2.0789,0.6908,0.0000,5.6931,3.6334,48,33,27,9,0
casual_2533,34.4502,98.2373,60.5821,6.8446,9.9702,25,0.0245,308.9883,620.0000,0.2435,0.0170,2.7177,0.6949,0.1639,0.5160,0.2639,1.5455,0.2472,0.0000,0.9458,1.0020,167,41,11,6,0
casual_2725,230.0201,70.2585,131.7768,19.6212,1.0000,16,0.0183,443.9146,595.7537,0.0280,0.0065,2.4327,0.7205,0.1113,0.3421,0.2043,0.6244,0.1570,0.0000,1.5867,1.3106,91,14,11,10,0
casual_1070,266.2791,148.3591,89.6089,15.4323,8.6200,13,0.0141,363.9805,530.2729,0.3066,0.0050,2.3730,0.6091,0.1720,0.5812,0.0869,0.9511,0.3528,0.0000,1.4573,0.7355,56,19,11,10,0
casual_1775,170.9738,41.7639,71.8209,22.9307,18.3829,12,0.0194,408.5659,494.4610,0.3620,0.0049,2.1193,0.7630,0.0997,0.6666,0.2802,0.6188,0.2432,0.0000,0.3775,0.7908,59,14,2,8,0
aimbot_0058,162.5552,158.2082,16.6236,2.0555,0.9039,50,0.0731,454.1000,563.7760,0.4874,0.0015,2.1794,0.0678,0.0177,0.5567,0.0895,1.7764,0.7521,0.0000,3.8828,8.7549,70,52,10,0,1
casual_1283,200.9503,112.3332,21.8098,18.1823,18.3661,9,0.0039,384.8052,529.3950,0.5667,0.0310,1.3889,0.3923,0.1871,0.8662,0.1199,1.4444,0.0669,0.0000,1.3142,0.5308,78,5,5,17,0
skilled_0050,58.3056,113.3972,118.6207,5.7006,10.7499,61,0.0265,608.2027,610.2692,0.3630,0.0152,2.7194,0.3579,0.0877,0.3070,0.2184,0.2097,0.3414,0.0000,3.4023,1.8610,174,59,7,6,0
aimbot_0003,181.5434,151.6432,16.1821,1.8133,1.3567,120,0.1044,281.3365,567.3284,0.3869,0.0278,1.8353,0.0521,0.0132,0.4736,0.0402,1.8273,0.6971,0.0000,7.2842,5.8035,154,107,10,2,1
casual_1836,30.1534,126.0306,97.0047,21.1385,11.3234,23,0.0000,488.0416,601.7330,0.0647,0.0037,2.0873,0.6322,0.1947,0.9538,0.1412,1.4115,0.1511,0.0000,2.0730,0.7941,150,22,6,16,0
skilled_1242,102.2823,93.1222,101.4428,9.4205,1.1347,10,0.0237,495.9440,620.0000,0.6367,0.0093,3.1354,0.3021,0.1083,0.3287,0.0801,2.2869,0.3408,0.0000,3.3173,1.3261,47,16,17,2,0
casual_1019,151.4008,67.6833,147.5583,25.1594,7.3895,5,0.0104,319.8942,544.4288,0.2870,0.0100,2.0558,0.5416,0.2045,0.9623,0.2544,1.4590,0.2964,0.0000,0.7825,0.3698,35,10,1,4,0
skilled_1133,243.5342,94.2770,76.2660,13.0210,11.3638,30,0.0300,445.4931,562.8211,0.4996,0.0070,2.6461,0.2925,0.0786,0.2418,0.1078,1.4633,0.5129,0.0000,0.2191,2.0544,138,70,5,0,0
casual_1326,130.7264,57.0691,47.9380,11.2541,15.1767,31,0.0225,419.8776,515.2038,0.5421,0.0028,3.4828,0.7781,0.2877,0.8604,0.2813,1.2892,0.2163,0.0000,1.2218,0.2974,122,26,7,12,0
casual_0475,112.2702,87.2701,43.5102,31.6644,7.8487,6,0.0066,377.7218,530.4503,0.7116,0.0155,1.2820,0.5535,0.0983,0.4604,0.1796,0.1351,0.3122,0.0000,1.3257,1.6088,118,36,9,15,0
esport_0021,231.9342,174.6123,66.4479,6.3747,7.5937,61,0.0520,369.7853,573.1104,0.5385,0.0085,3.0211,0.2285,0.0637,0.3872,0.1908,2.1343,0.3884,0.0000,4.2061,1.7028,177,68,25,1,0
casual_1651,104.0163,59.6674,155.8316,29.8471,1.0000,52,0.0068,455.1293,564.0168,0.7262,0.0042,1.8571,0.9868,0.1758,0.8010,0.1783,1.0141,0.0314,0.0000,2.2006,0.8096,165,5,3,7,0
skilled_0998,232.0526,84.5118,74.7028,17.1230,3.2715,13,0.0172,341.1548,562.7268,0.5527,0.0134,2.2334,0.3772,0.1278,0.1882,0.2198,1.1441,0.3068,0.0000,3.0202,1.5004,46,14,6,0,0
esport_0217,225.3126,89.7652,80.6507,10.6202,3.2699,43,0.0615,449.4781,625.0000,0.5992,0.0156,3.1088,0.1007,0.0655,0.5420,0.1459,1.4086,0.5710,0.0000,4.5841,5.1837,105,59,33,5,0
casual_2610,269.3943,27.8594,147.3925,28.9495,10.7115,38,0.0000,402.2452,568.6618,0.3640,0.0021,2.7440,0.6793,0.1445,0.4198,0.2261,1.1772,0.3388,0.0000,0.1690,0.0735,179,60,5,7,0
casual_2476,68.6120,87.6924,95.6159,18.7550,11.6359,39,0.0000,374.3080,552.6389,0.4772,0.0082,2.0962,0.6522,0.2218,0.7204,0.3148,0.7023,0.2965,0.0000,0.9153,0.5048,164,48,6,10,0
casual_2583,82.5496,72.6243,20.0000,10.0332,16.6207,5,0.0158,150.5561,500.1887,0.5521,0.0043,2.3576,0.7477,0.1408,0.3340,0.1720,1.6627,0.2491,0.0000,1.2453,0.7874,34,8,1,5,0
casual_1373,248.4218,79.0864,116.1970,13.2470,16.6283,40,0.0025,459.6716,594.0201,0.1441,0.0037,2.2197,0.6856,0.1537,0.6745,0.0831,0.9523,0.1094,0.0000,1.1829,0.5665,130,14,10,14,0
casual_0739,142.4846,89.8510,40.8139,17.9623,13.9118,41,0.0005,530.8014,507.3624,0.4314,0.0033,2.1909,0.5193,0.1939,0.5221,0.3745,0.9170,0.3370,0.0000,0.9012,0.7127,115,38,3,13,0
skilled_0618,50.7419,85.1008,62.0987,13.3484,8.1896,30,0.0085,397.3528,620.0000,0.4102,0.0124,2.6303,0.4179,0.0642,0.3069,0.1171,0.9599,0.3549,0.0000,2.0725,1.3878,163,57,12,8,0
casual_2440,299.3702,48.1585,169.1981,27.7447,7.0556,10,0.0343,266.9802,562.9906,0.2163,0.0062,2.6495,0.9249,0.1248,0.7555,0.1575,1.4639,0.0466,0.0000,0.0000,0.4569,86,4,7,3,0
casual_0867,245.4863,58.8313,76.1397,17.9033,20.8690,2,0.0078,318.9113,559.3436,0.2343,0.0185,1.6191,0.6147,0.2430,1.2799,0.4005,0.6713,0.2820,0.0000,1.2169,0.5574,12,3,1,16,0
casual_1140,125.4012,119.5570,102.4394,2.2400,19.6846,8,0.0309,349.5579,520.9809,0.3578,0.0053,2.5259,0.7468,0.2275,0.7760,0.2611,1.3168,0.1874,0.0000,1.0954,1.2715,30,5,8,3,0
casual_0997,30.6234,33.0307,29.9274,4.1595,4.2154,18,0.0455,291.3715,544.0444,0.2554,0.0051,1.6402,0.4004,0.1255,0.4848,0.1905,0.9591,0.3607,0.0000,1.9243,1.1761,147,53,4,8,0
casual_1337,190.4536,25.5063,128.3178,13.5189,13.6244,4,0.0392,240.9848,541.4618,0.3258,0.0023,2.6613,0.5386,0.1366,0.3862,0.3890,0.5701,0.1838,0.0000,1.2350,2.0158,33,6,7,15,0
casual_0541,180.1117,24.1817,20.0000,11.9518,13.7772,6,0.0000,375.8620,522.6308,0.6254,0.0027,1.9705,0.5668,0.2576,0.4513,0.1603,1.0608,0.2488,0.0000,0.6632,0.4384,24,5,8,14,0
casual_1099,75.2789,90.5540,103.9235,22.9588,15.9205,23,0.0194,384.9046,562.2382,0.2335,0.0002,1.6126,0.7055,0.1172,0.2962,0.0300,0.9243,0.2301,0.0000,0.4842,1.1577,116,26,3,16,0
casual_1132,55.7038,84.5348,121.9334,24.2016,10.5516,23,0.0160,301.6010,522.8459,0.2449,0.0040,1.9297,0.7427,0.2524,0.2262,0.3872,1.0816,0.0814,0.0000,1.7096,0.5832,146,11,1,11,0
skilled_1064,204.2149,99.8653,65.2868,13.3524,2.2510,47,0.0208,346.9121,576.4494,0.3840,0.0060,2.0927,0.5002,0.0621,0.6350,0.1813,1.3146,0.3498,0.0000,3.2464,1.2301,150,52,8,5,0
casual_2715,91.1273,14.2459,77.1804,5.2225,16.5858,11,0.0149,365.4709,500.7278,0.6159,0.0027,2.5295,0.3127,0.1895,0.8289,0.1732,0.8186,0.2366,0.0000,1.5469,0.3601,45,10,4,7,0
casual_2258,45.8540,87.8990,185.3429,12.5669,19.5369,38,0.0000,472.1060,580.5239,0.5827,0.0230,2.4217,0.2373,0.0672,0.3615,0.1570,0.2553,0.0858,0.0000,1.0765,1.0014,165,14,3,8,0
aimbot_0000,134.2646,128.9017,24.7516,2.8345,1.0650,43,0.0602,412.9751,614.1119,0.5180,0.0063,2.0777,0.0546,0.0055,0.6935,0.0541,1.9007,0.8779,0.0000,5.3195,10.2871,70,61,35,3,1
casual_0059,60.9231,67.9335,112.1509,13.9648,16.7379,24,0.0221,447.7849,472.9239,0.2748,0.0003,1.6731,0.4501,0.1916,0.3755,0.3425,0.9497,0.1759,0.0000,0.0356,0.7568,137,24,4,15,0
casual_2883,118.8502,79.5393,95.5784,9.1177,14.4547,4,0.0285,435.8514,589.4890,0.0200,0.0059,2.2754,0.7103,0.1786,1.1321,0.1346,0.6777,0.1579,0.0000,1.4715,0.5742,29,4,7,1,0
casual_1938,96.3028,76.3117,90.2475,6.1828,13.0319,18,0.0254,427.2174,620.0000,0.3059,0.0169,2.0050,0.7091,0.2048,0.2642,0.3336,0.3124,0.0497,0.0000,0.9444,0.3894,84,4,4,4,0
casual_2576,218.1157,84.9000,84.0785,24.5615,9.3452,14,0.0241,496.5306,620.0000,0.1532,0.0064,2.3636,0.6226,0.1645,0.7525,0.2928,0.6511,0.1948,0.0000,0.1624,0.4489,68,13,1,8,0
trigger_0011,155.4444,79.0169,38.6125,0.5000,3.4057,37,0.0110,388.1219,540.5235,0.4514,0.0137,2.7287,0.0634,0.0034,0.5127,0.0081,2.3191,0.4724,0.0000,4.5663,2.7129,70,33,14,6,1
casual_1078,200.6947,78.9761,69.6626,16.2607,13.8031,27,0.0099,600.0000,466.6594,0.3016,0.0080,2.7313,0.2375,0.1733,0.4625,0.3618,0.6819,0.1381,0.0000,1.3829,0.2055,144,19,0,11,0
skilled_0249,267.6315,72.1286,58.3302,2.3915,9.3619,31,0.0036,305.0894,542.4473,0.3361,0.0035,3.0065,0.2343,0.0645,0.5088,0.1159,0.2000,0.3464,0.0000,1.8040,1.6380,98,33,19,0,0
skilled_0127,94.5765,85.1967,83.0162,5.2673,3.5513,57,0.0231,397.3895,620.0000,0.5782,0.0059,1.9444,0.4539,0.0497,0.6447,0.2248,2.1425,0.3540,0.0000,2.7364,0.6644,174,61,4,12,0
casual_2488,59.9216,28.0172,81.2994,10.3858,16.0982,10,0.0166,474.0993,566.8936,0.2641,0.0052,2.8271,0.4092,0.0413,0.8682,0.1903,1.2969,0.1362,0.0000,1.7131,0.9766,53,7,4,8,0
casual_0940,101.4257,27.5832,93.1900,13.6083,13.6454,30,0.0273,249.1029,565.4573,0.3212,0.0121,2.2610,0.5293,0.1759,0.2613,0.1939,0.9739,0.2048,0.0000,1.5154,1.4565,138,28,1,11,0
casual_1080,95.9354,130.2990,80.3351,24.7069,14.8475,18,0.0197,428.6464,540.9521,0.3467,0.0033,2.4871,0.3740,0.0829,0.2551,0.2690,0.9232,0.1246,0.0000,0.0000,2.1100,64,7,9,6,0
casual_0187,55.5060,81.6742,199.9233,21.5798,14.4177,3,0.0133,365.2611,541.7304,0.4530,0.0017,1.2529,0.4616,0.2084,0.5415,0.2417,0.4301,0.1079,0.0000,0.1857,0.8106,19,2,9,7,0
casual_2634,170.6634,27.5488,101.5703,18.9819,15.5030,42,0.0262,253.4919,620.0000,0.1167,0.0107,2.2632,0.5503,0.0458,0.5516,0.2931,0.8275,0.0200,0.0000,0.2291,0.8845,167,3,8,12,0
