SessionFile,PlayerID,Person,Label,CheatType,RuleScore,RuleFlags,RulePred,RF_Probability,MLPred
session_2026-08-15_19-13-05.csv,Phileas-PC-167800BF4,Phileas,0,,90.0,"MECHANICAL_AUTOFIRE (std: 9.9ms); AIMBOT_PRECISION (4.41 deg mean error, n=68); ON_TARGET_RATIO (98.6% der Schuesse auf ein Ziel gerichtet)",1,0.2601587854139097,1
session_2026-08-15_19-15-55.csv,Phileas-PC-167800BF4,Phileas,0,,25.0,ON_TARGET_RATIO (79.6% der Schuesse auf ein Ziel gerichtet),0,0.0768221167043796,0
session_2026-08-15_19-15-55.csv,MBurgerPC-C08954A945,Maxi,0,,25.0,ON_TARGET_RATIO (64.9% der Schuesse auf ein Ziel gerichtet),0,0.0112684910840901,0
session_2026-08-15_19-15-55.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,25.0,ON_TARGET_RATIO (73.9% der Schuesse auf ein Ziel gerichtet),0,0.0468552372278294,0
session_2026-08-15_19-21-11.csv,Phileas-PC-167800BF4,Phileas,1,wallhack,25.0,ON_TARGET_RATIO (75.1% der Schuesse auf ein Ziel gerichtet),0,0.2925663337076899,1
session_2026-08-15_19-21-11.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,25.0,ON_TARGET_RATIO (76.7% der Schuesse auf ein Ziel gerichtet),0,0.034606875844289,0
session_2026-08-15_19-21-11.csv,MBurgerPC-C08954A945,Maxi,0,,25.0,ON_TARGET_RATIO (76.2% der Schuesse auf ein Ziel gerichtet),0,0.0411523634668505,0
session_2026-08-15_19-21-11.csv,Stacjonarny-CA89EB15,Mateusz,0,,25.0,ON_TARGET_RATIO (71.8% der Schuesse auf ein Ziel gerichtet),0,0.1652163526648533,0
session_2026-08-15_19-24-01.csv,Phileas-PC-167800BF4,Phileas,0,,25.0,ON_TARGET_RATIO (77.3% der Schuesse auf ein Ziel gerichtet),0,0.1138878549460369,0
session_2026-08-15_19-24-01.csv,RF-MS1-1-EF024FED46C,Nikolay,0,,25.0,ON_TARGET_RATIO (62.5% der Schuesse auf ein Ziel gerichtet),0,0.0840239263655177,0
session_2026-08-15_19-24-01.csv,MBurgerPC-C08954A945,Maxi,0,,25.0,ON_TARGET_RATIO (76.6% der Schuesse auf ein Ziel gerichtet),0,0.102840664490046,0
session_2026-08-15_19-24-01.csv,Stacjonarny-CA89EB15,Mateusz,0,,25.0,ON_TARGET_RATIO (59.4% der Schuesse auf ein Ziel gerichtet),0,0.0597337712493658,0
session_2026-08-15_19-26-51.csv,Phileas-PC-167800BF4,Phileas,0,,25.0,ON_TARGET_RATIO (80.3% der Schuesse auf ein Ziel gerichtet),0,0.1425952789263124,0
session_2026-08-15_19-26-51.csv,RF-MS1-1-EF024FED46C,Nikolay,1,godmode,25.0,ON_TARGET_RATIO (49.4% der Schuesse auf ein Ziel gerichtet),0,0.1907069576556394,1
session_2026-08-15_19-26-51.csv,MBurgerPC-C08954A945,Maxi,0,,60.0,"AIMBOT_PRECISION (4.89 deg mean error, n=43); ON_TARGET_RATIO (82.7% der Schuesse auf ein Ziel gerichtet)",1,0.0487318041062998,0
session_2026-08-15_19-26-51.csv,Stacjonarny-CA89EB15,Mateusz,1,godmode,25.0,ON_TARGET_RATIO (66.9% der Schuesse auf ein Ziel gerichtet),0,0.365054651116747,1
